OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
2165,24,027,606601,24027606601,6066.01,Census Tract,G5020,S,3467362,9630,+39.2233722,-076.8348517,5801663.84375,11212.0470887376
2166,24,027,602306,24027602306,6023.06,Census Tract,G5020,S,5384553,2490,+39.2621303,-076.8313748,8998255.5234375,16595.1701367789
2167,24,027,606604,24027606604,6066.04,Census Tract,G5020,S,1991800,31277,+39.2032305,-076.8267285,3373635.71484375,8784.2935403294
2168,24,510,271900,24510271900,2719,Census Tract,G5020,S,1398986,0,+39.3556338,-076.6821514,2343037.3828125,7669.07985398806
2169,24,510,151000,24510151000,1510,Census Tract,G5020,S,1484009,0,+39.3333561,-076.6843834,2483854.03515625,7469.91183155839
2170,24,510,151100,24510151100,1511,Census Tract,G5020,S,1698800,0,+39.3303769,-076.6723437,2843120.82421875,7175.49246529908
2171,24,510,150800,24510150800,1508,Census Tract,G5020,S,1089496,0,+39.3189672,-076.6778103,1822786.109375,6579.2148650689
2172,24,510,250206,24510250206,2502.06,Census Tract,G5020,S,2549600,18103,+39.2660587,-076.6622617,4289578.6875,9525.40266984709
2173,24,510,250207,24510250207,2502.07,Census Tract,G5020,S,917475,380163,+39.2537970,-076.6279535,2167087.26953125,6671.02672156302
2174,24,027,606701,24027606701,6067.01,Census Tract,G5020,S,3626320,6280,+39.1845223,-076.8547490,6055038.015625,10500.7548891001
2175,24,027,606704,24027606704,6067.04,Census Tract,G5020,S,2878556,117171,+39.1921210,-076.8397777,4993883.86328125,10040.1827884186
2176,24,510,250301,24510250301,2503.01,Census Tract,G5020,S,1891899,311271,+39.2623356,-076.6349462,3680162.18359375,10093.1902032728
2177,24,510,250303,24510250303,2503.03,Census Tract,G5020,S,1004607,30795,+39.2682540,-076.6482592,1729763.31640625,5782.32756389136
2178,24,510,250401,24510250401,2504.01,Census Tract,G5020,S,1181295,31347,+39.2367295,-076.6066394,2024131.4375,6781.47384831165
2179,24,510,250402,24510250402,2504.02,Census Tract,G5020,S,702436,0,+39.2307268,-076.6015251,1172284.61328125,4884.21323331781
2180,24,510,272003,24510272003,2720.03,Census Tract,G5020,S,1934714,0,+39.3633286,-076.6854724,3240975.00390625,8964.1798194682
2181,24,510,280101,24510280101,2801.01,Census Tract,G5020,S,1408316,0,+39.3516279,-076.6998407,2358390.30078125,11742.8245016739
2182,24,510,280102,24510280102,2801.02,Census Tract,G5020,S,3498689,0,+39.3411885,-076.7000831,5857219.25,11112.4845936929
2183,24,510,280200,24510280200,2802,Census Tract,G5020,S,2413240,0,+39.3274111,-076.7016139,4038460.9765625,8589.19960756027
2184,24,027,606804,24027606804,6068.04,Census Tract,G5020,S,3040180,22045,+39.1604930,-076.8389402,5100517.8671875,11117.4057682101
2185,24,510,280302,24510280302,2803.02,Census Tract,G5020,S,1006761,0,+39.3179241,-076.6935132,1684326.734375,7004.25291567288
2186,24,023,000300,24023000300,3,Census Tract,G5020,S,326808514,1421234,+39.6209480,-079.0544096,553798765.351562,116730.910152886
2187,24,023,000100,24023000100,1,Census Tract,G5020,S,272897493,2682974,+39.6403643,-079.3770543,465420323.90625,103012.648168715
2188,24,023,000200,24023000200,2,Census Tract,G5020,S,207967193,145458,+39.6530695,-079.1996475,351549048.148438,99260.4030045728
2189,24,023,000700,24023000700,7,Census Tract,G5020,S,213610462,682830,+39.3127447,-079.4139051,358547923.574219,102886.433778012
2190,24,023,000400,24023000400,4,Census Tract,G5020,S,264677976,2250594,+39.4334404,-079.1904653,448133762.0625,147404.824084196
2191,24,510,030200,24510030200,302,Census Tract,G5020,S,506034,91912,+39.2865363,-076.6022612,999488.95703125,4618.59826168199
2192,24,510,040100,24510040100,401,Census Tract,G5020,S,1189600,0,+39.2903959,-076.6149601,1988670.76953125,5881.01391572762
2193,24,510,040200,24510040200,402,Census Tract,G5020,S,435698,0,+39.2903223,-076.6250565,728358.69140625,3648.08059729998
2194,24,510,060400,24510060400,604,Census Tract,G5020,S,430129,0,+39.2950986,-076.5909176,719148.64453125,3425.69510347108
2195,24,510,070100,24510070100,701,Census Tract,G5020,S,290634,0,+39.2998323,-076.5754298,485984.78125,2841.39263054098
2196,24,510,070200,24510070200,702,Census Tract,G5020,S,311145,0,+39.2996608,-076.5810142,520279.28125,3201.0154608453
2197,24,510,070300,24510070300,703,Census Tract,G5020,S,228689,0,+39.2994991,-076.5859396,382398.22265625,2740.96533663047
2198,24,510,070400,24510070400,704,Census Tract,G5020,S,326989,0,+39.3002032,-076.5928470,546780.28125,3178.2726407359
2199,24,027,606901,24027606901,6069.01,Census Tract,G5020,S,14438536,37496,+39.1514751,-076.7947026,24105307.1328125,20077.9711367039
2200,24,027,605601,24027605601,6056.01,Census Tract,G5020,S,3563030,4012,+39.2036569,-076.8941767,5948391.11328125,11623.1655646471
2201,24,510,250500,24510250500,2505,Census Tract,G5020,S,8584546,4070107,+39.2176239,-076.5823444,21109655.7929688,22911.8099742847
2202,24,510,250600,24510250600,2506,Census Tract,G5020,S,5660512,9589221,+39.2368421,-076.5748320,25455485.6367188,25278.4215437145
2203,24,510,260101,24510260101,2601.01,Census Tract,G5020,S,1635742,0,+39.3438880,-076.5353622,2738641.66015625,7724.61394652572
2204,24,510,260102,24510260102,2601.02,Census Tract,G5020,S,1451520,0,+39.3349700,-076.5404207,2429588.453125,7056.33190809195
2205,24,510,260201,24510260201,2602.01,Census Tract,G5020,S,1648547,0,+39.3295860,-076.5500474,2758953.59765625,7007.1874476359
2206,24,510,280401,24510280401,2804.01,Census Tract,G5020,S,1645634,0,+39.2970477,-076.7022192,2751534.94140625,8400.8368857011
2207,24,510,280403,24510280403,2804.03,Census Tract,G5020,S,1831350,0,+39.2859905,-076.7033384,3061097.08203125,7506.26329210999
2208,24,510,280404,24510280404,2804.04,Census Tract,G5020,S,848958,0,+39.2878046,-076.6917566,1419108.078125,5369.73875183952
2209,24,045,010606,24045010606,106.06,Census Tract,G5020,S,165474175,440619,+38.3371643,-075.4180216,270128481.53125,71853.3707188782
2210,24,045,010605,24045010605,106.05,Census Tract,G5020,S,61156914,311120,+38.2995593,-075.5401107,99966803.53125,51276.5690574114
2211,24,045,010501,24045010501,105.01,Census Tract,G5020,S,9088284,235980,+38.3167884,-075.6064921,15171634.171875,18539.0815294021
2212,24,510,080101,24510080101,801.01,Census Tract,G5020,S,2323952,1899,+39.3228490,-076.5790240,3891774.0546875,9019.0374647554
2213,24,510,080102,24510080102,801.02,Census Tract,G5020,S,365633,0,+39.3170456,-076.5758920,611698.859375,3596.1675843855
2214,24,043,011302,24043011302,113.02,Census Tract,G5020,S,63571053,107704,+39.5774080,-077.6277538,107328618.539062,50126.9042367244
2215,24,043,010700,24043010700,107,Census Tract,G5020,S,138283813,3414251,+39.6904975,-078.2272917,239568925.507812,108521.388375557
2216,24,043,010600,24043010600,106,Census Tract,G5020,S,188561687,4808825,+39.6641380,-077.9737841,326761887.148438,86284.1052046329
2217,24,043,010100,24043010100,101,Census Tract,G5020,S,10358672,87438,+39.6977289,-077.4945899,17666232.875,30014.4177980797
2218,24,510,080200,24510080200,802,Census Tract,G5020,S,856268,0,+39.3119650,-076.5816166,1432306.8984375,5733.62379606357
2219,24,510,080302,24510080302,803.02,Census Tract,G5020,S,439533,0,+39.3059215,-076.5764340,735097.07421875,3456.88921249563
2220,24,510,080400,24510080400,804,Census Tract,G5020,S,250976,0,+39.3056714,-076.5861659,419744.3046875,2707.88223452501
2221,24,510,080500,24510080500,805,Census Tract,G5020,S,348376,0,+39.3141597,-076.5938464,582775.41796875,3452.67400171309
2222,24,510,080600,24510080600,806,Census Tract,G5020,S,336416,0,+39.3104188,-076.5934776,562703.0625,3217.28620761253
2223,24,510,090100,24510090100,901,Census Tract,G5020,S,657875,0,+39.3369651,-076.6036954,1101222.95703125,4745.53279098284
2224,24,031,700207,24031700207,7002.07,Census Tract,G5020,S,5690429,3869,+39.2710465,-077.2179052,9514866.203125,15119.2599749227
2225,24,031,700105,24031700105,7001.05,Census Tract,G5020,S,6050789,36658,+39.1753881,-077.1631963,10143816.9492188,14013.2413715674
2226,24,029,990000,24029990000,9900,Census Tract,G5020,S,0,226884955,+39.1978580,-076.2595808,378297577.734375,167259.758900488
2227,24,031,700104,24031700104,7001.04,Census Tract,G5020,S,2409650,16378,+39.1893001,-077.1738100,4044224.546875,13013.5358673315
2228,24,031,700720,24031700720,7007.20,Census Tract,G5020,S,1525902,5419,+39.1493064,-077.1778676,2549764.375,8564.25211134043
2229,24,031,700830,24031700830,7008.30,Census Tract,G5020,S,1779808,224,+39.1851226,-077.2448532,2966841.48046875,7055.49893990797
2230,24,039,930800,24039930800,9308,Census Tract,G5020,S,244144504,36877879,+38.1073382,-075.6974278,454705051.824219,150384.839240082
2231,24,031,700833,24031700833,7008.33,Census Tract,G5020,S,2346899,16514,+39.1800898,-077.2275649,3938356.4375,9145.07907872459
2232,24,031,700614,24031700614,7006.14,Census Tract,G5020,S,2318194,12347,+39.1532437,-077.2653454,3880640.66015625,9715.94610230151
2233,24,031,700829,24031700829,7008.29,Census Tract,G5020,S,3904346,64073,+39.1269866,-077.2211774,6603651.96875,12872.9747959578
2234,24,031,700824,24031700824,7008.24,Census Tract,G5020,S,904086,49791,+39.1194939,-077.2453973,1586946.296875,5415.72234628128
2235,24,035,811000,24035811000,8110,Census Tract,G5020,S,20815173,22182138,+38.9424469,-076.2657424,71168421.8515625,48893.4961949319
2236,24,045,000400,24045000400,4,Census Tract,G5020,S,2545023,289923,+38.3556849,-075.6076889,4617365.30859375,11213.9175020487
2237,24,013,511000,24013511000,5110,Census Tract,G5020,S,62927095,250389,+39.5362529,-077.0856235,106343769.726562,45421.0646962251
2238,24,005,402405,24005402405,4024.05,Census Tract,G5020,S,1412619,0,+39.3239409,-076.7369871,2363735.75390625,7011.58185387331
2239,24,005,402506,24005402506,4025.06,Census Tract,G5020,S,2290488,2042,+39.3774726,-076.8005250,3841850.0859375,7769.43003073505
2240,24,005,402602,24005402602,4026.02,Census Tract,G5020,S,1237874,0,+39.3671621,-076.7805135,2073875.578125,6457.57298502191
2241,24,033,801309,24033801309,8013.09,Census Tract,G5020,S,7559948,8605317,+38.7102524,-077.0317003,26587101.8984375,34415.5789360152
2242,24,033,804002,24033804002,8040.02,Census Tract,G5020,S,2069360,97802,+38.9413687,-076.9328205,3587387.9765625,10299.2899772596
2243,24,033,805801,24033805801,8058.01,Census Tract,G5020,S,1430516,2070,+38.9783801,-076.9673917,2373932.34375,8547.33831177708
2244,24,033,800504,24033800504,8005.04,Census Tract,G5020,S,9817825,40578,+38.9689221,-076.7177355,16332912.8398438,19461.0122147414
2245,24,033,801901,24033801901,8019.01,Census Tract,G5020,S,4415828,0,+38.8083563,-076.9269322,7282703.69921875,15349.9579053306
2246,24,033,803100,24033803100,8031,Census Tract,G5020,S,2233405,1723,+38.9092635,-076.9163040,3696720.19921875,8325.38285353224
2247,24,033,801207,24033801207,8012.07,Census Tract,G5020,S,8131945,4918,+38.7540356,-076.8669781,13398314.0625,18023.2451067105
2248,24,033,800401,24033800401,8004.01,Census Tract,G5020,S,4912979,34739,+38.9947113,-076.7251021,8202699.6328125,14601.5776819027
2249,24,033,800800,24033800800,8008,Census Tract,G5020,S,106692248,4690419,+38.7107792,-076.7300104,183192399.316406,69425.0726444403
2250,24,033,805000,24033805000,8050,Census Tract,G5020,S,1857193,11378,+38.9614009,-076.9828138,3094821.234375,10817.4896062042
2251,24,033,800701,24033800701,8007.01,Census Tract,G5020,S,27397345,56491,+38.8401423,-076.8240372,45314504.6523438,34986.375422611
2252,24,033,807000,24033807000,8070,Census Tract,G5020,S,3758138,147935,+38.9977381,-076.9282772,6476171.44921875,16585.632216796
2253,24,033,803605,24033803605,8036.05,Census Tract,G5020,S,3107315,0,+38.9692863,-076.8834453,5147763.66796875,13514.5410978794
2254,24,033,804300,24033804300,8043,Census Tract,G5020,S,3479786,66179,+38.9256205,-076.9304323,5867282.04296875,12898.5074526095
2255,24,033,801807,24033801807,8018.07,Census Tract,G5020,S,2950589,8754,+38.8364528,-076.9705827,4884490.32421875,13866.0591163072
2256,24,033,800409,24033800409,8004.09,Census Tract,G5020,S,7986896,48332,+38.9840406,-076.7772461,13317052.4179688,17892.9127644887
2257,24,033,802204,24033802204,8022.04,Census Tract,G5020,S,8005244,1210,+38.8711710,-076.8613977,13227977.359375,19713.180272765
2258,24,033,801404,24033801404,8014.04,Census Tract,G5020,S,5234235,5410539,+38.7909435,-077.0222938,17542583.1601562,20518.3800145935
2259,24,033,801307,24033801307,8013.07,Census Tract,G5020,S,8707342,3220994,+38.7318678,-077.0086623,19634158.265625,20778.4767817009
2260,24,033,801701,24033801701,8017.01,Census Tract,G5020,S,2167949,0,+38.8066469,-076.9437236,3575267.58203125,8527.86991026996
2261,24,033,807301,24033807301,8073.01,Census Tract,G5020,S,3791655,23132,+39.0107603,-076.9438518,6327330.48046875,16319.5121781759
2262,24,033,800206,24033800206,8002.06,Census Tract,G5020,S,7884451,55587,+39.0425507,-076.8264852,13182965.890625,17988.5732044278
2263,24,033,803300,24033803300,8033,Census Tract,G5020,S,2794617,3564,+38.9166861,-076.8909427,4628876.046875,11472.3630101481
2264,24,033,806900,24033806900,8069,Census Tract,G5020,S,1737075,0,+39.0128373,-076.9194234,2881252.703125,6950.09733174236
2265,24,033,804200,24033804200,8042,Census Tract,G5020,S,2453083,0,+38.9251950,-076.9188440,4058908.76953125,8879.93338161112
2266,24,033,804400,24033804400,8044,Census Tract,G5020,S,2613012,82296,+38.9268332,-076.9438421,4460461.96875,9494.80283036215
2267,24,033,804600,24033804600,8046,Census Tract,G5020,S,1197174,0,+38.9436130,-076.9552428,1981878.30078125,6217.96216033153
2268,24,033,804700,24033804700,8047,Census Tract,G5020,S,1063718,0,+38.9398245,-076.9626213,1760761.80078125,6447.89970299092
2269,24,033,801905,24033801905,8019.05,Census Tract,G5020,S,4683358,32885,+38.8259053,-076.9093403,7781929.26171875,12275.4061126574
2270,24,033,800103,24033800103,8001.03,Census Tract,G5020,S,2284366,0,+39.0966921,-076.8401149,3797973.8828125,9874.92968828249
2271,24,033,800105,24033800105,8001.05,Census Tract,G5020,S,2077269,1651,+39.1059782,-076.8746806,3457352.7734375,9748.81592173107
2272,24,033,803607,24033803607,8036.07,Census Tract,G5020,S,2734612,3624,+38.9655063,-076.8352854,4536062.2109375,11985.0564741888
2273,24,033,800408,24033800408,8004.08,Census Tract,G5020,S,10478089,211968,+38.9726945,-076.8073698,17712191.7695312,18328.1529134205
2274,24,033,800507,24033800507,8005.07,Census Tract,G5020,S,40411114,266564,+38.9064512,-076.7062714,67257654.84375,45720.3536926287
2275,24,033,800505,24033800505,8005.05,Census Tract,G5020,S,2216583,0,+38.9581151,-076.7307043,3670962.40625,8378.44328717418
2276,24,033,802405,24033802405,8024.05,Census Tract,G5020,S,3974775,8728,+38.8556709,-076.9366990,6578318.1796875,12800.2034884452
2277,24,033,801302,24033801302,8013.02,Census Tract,G5020,S,28253212,3439815,+38.6741134,-077.0360274,52078264.1054688,32605.7609017773
2278,24,033,802406,24033802406,8024.06,Census Tract,G5020,S,897497,0,+38.8553465,-076.9211247,1482116.7890625,6274.09955408699
2279,24,033,805101,24033805101,8051.01,Census Tract,G5020,S,1138990,63793,+38.9626634,-076.9758623,1992146.2734375,7763.82026875633
2280,24,033,805201,24033805201,8052.01,Census Tract,G5020,S,824585,0,+38.9664183,-076.9954638,1365949.12109375,4423.82092087312
2281,24,033,805202,24033805202,8052.02,Census Tract,G5020,S,856870,9869,+38.9713380,-076.9858458,1436002.93359375,5231.45262948521
2282,24,033,805500,24033805500,8055,Census Tract,G5020,S,1008221,0,+38.9797221,-076.9817825,1670762.94140625,6822.84267205106
2283,24,033,805601,24033805601,8056.01,Census Tract,G5020,S,523775,0,+38.9904670,-076.9845267,868230.66015625,5897.90505344485
2284,24,033,805602,24033805602,8056.02,Census Tract,G5020,S,285319,0,+38.9893628,-076.9807600,472940.66796875,3458.80680395396
2285,24,033,800203,24033800203,8002.03,Census Tract,G5020,S,10538316,296165,+39.1017126,-076.8998110,18016489.2148438,23222.4241168734
2286,24,033,800209,24033800209,8002.09,Census Tract,G5020,S,721761,0,+39.0865559,-076.8499027,1199652.95703125,6889.24768896199
2287,24,033,800210,24033800210,8002.10,Census Tract,G5020,S,938549,0,+39.0769091,-076.8552654,1559555.60546875,5343.40202865321
2288,24,033,805700,24033805700,8057,Census Tract,G5020,S,1279858,84,+38.9931840,-076.9794250,2121805.96484375,9657.66685120176
2289,24,033,805802,24033805802,8058.02,Census Tract,G5020,S,1048422,0,+38.9742915,-076.9744218,1737114.35546875,7253.20757372504
2290,24,033,806000,24033806000,8060,Census Tract,G5020,S,1521331,0,+38.9626564,-076.9617560,2519855.1171875,6897.43816525178
2291,24,033,800211,24033800211,8002.11,Census Tract,G5020,S,2999983,9662,+39.0771053,-076.8420634,5001259.7421875,12732.3782582888
2292,24,033,800402,24033800402,8004.02,Census Tract,G5020,S,3500727,0,+38.9837933,-076.7438263,5801861.5625,11163.8202683394
2293,24,033,800403,24033800403,8004.03,Census Tract,G5020,S,3230805,1039,+38.9981639,-076.7514702,5358400.546875,9573.65985456239
2294,24,033,806100,24033806100,8061,Census Tract,G5020,S,1347730,27151,+38.9569825,-076.9549813,2276900.703125,7808.38590034924
2295,24,033,806400,24033806400,8064,Census Tract,G5020,S,2055552,0,+38.9751066,-076.9459129,3405902.89453125,8420.318812032
2296,24,033,806501,24033806501,8065.01,Census Tract,G5020,S,1551644,20268,+38.9592228,-076.9318346,2603357.64453125,9057.66845546648
2297,24,033,806601,24033806601,8066.01,Census Tract,G5020,S,1041985,0,+38.9570351,-076.9138813,1725616.99609375,5582.98787486125
2298,24,033,806602,24033806602,8066.02,Census Tract,G5020,S,1639718,0,+38.9665203,-076.9105793,2716236.34375,6981.49396615463
2299,24,033,800511,24033800511,8005.11,Census Tract,G5020,S,4025176,0,+38.9112952,-076.7294490,6657516.3046875,11999.185626572
2300,24,033,801305,24033801305,8013.05,Census Tract,G5020,S,8108884,13185,+38.7642507,-076.9718128,13377782.6015625,19039.7986870358
2301,24,033,801308,24033801308,8013.08,Census Tract,G5020,S,2606256,0,+38.7161564,-077.0005143,4287314.16015625,9589.73416475857
2302,24,033,800605,24033800605,8006.05,Census Tract,G5020,S,24369187,741705,+38.7982387,-076.7484697,41404274.4960938,36984.9450200363
2303,24,033,801407,24033801407,8014.07,Census Tract,G5020,S,5883982,5770,+38.7920360,-076.9499940,9708474.25,13768.2755940845
2304,24,033,802201,24033802201,8022.01,Census Tract,G5020,S,6623636,12631,+38.8479982,-076.8539783,10955358.0234375,18832.9583055039
2305,24,033,801406,24033801406,8014.06,Census Tract,G5020,S,4130673,18602,+38.7771595,-076.9800136,6837216.04296875,13483.0407867638
2306,24,033,801707,24033801707,8017.07,Census Tract,G5020,S,2089822,0,+38.8130945,-076.9848028,3447049.82421875,9896.16664388802
2307,24,033,801808,24033801808,8018.08,Census Tract,G5020,S,1173651,0,+38.8327451,-076.9625289,1936937.34765625,8951.64593192719
